1,x0,x0^2,x0^3,x0^4,x0^5,x0^6,y
0.0,-0.4935622225444402,-0.546075330909189,-0.5897295311730281,-0.6241790880415057,-0.6496305062712182,-0.6667256078902569,1.3887638103571427
0.0,-0.4885624053116062,-0.5414290535001529,-0.5854798501309939,-0.6203501210341701,-0.646228583741648,-0.6637418299430909,1.304998887142857
0.0,-0.48356258807877356,-0.5367792548501866,-0.581223725297864,-0.6165124419331519,-0.6428163367216496,-0.6607467283756454,1.4152888414285714
0.0,-0.47356295361310685,-0.5274690938274591,-0.5726921247316726,-0.6088108946195006,-0.6359607752446748,-0.6547224168897927,1.3377919500000002
0.0,-0.4685631363802729,-0.5228087314546973,-0.5684166392352914,-0.6049469999665855,-0.6325174137158782,-0.6516931380309458,1.2239166017857146
0.0,-0.4635633191474402,-0.5181448478410053,-0.5641346904211746,-0.6010743403394243,-0.629063633552959,-0.6486523976707035,1.0002021735714286
0.0,-0.45856350191460626,-0.5134774429863809,-0.5598462734076601,-0.5971929024928735,-0.6255994111309078,-0.6456001611429318,1.330334762857143
0.0,-0.45356368468177355,-0.5088065168908258,-0.55555138331309,-0.5933026731717937,-0.6221247227890316,-0.6425363937029219,1.506413834642857
0.0,-0.4485638674489396,-0.5041320695543382,-0.5512500152558026,-0.5894036391110423,-0.6186395448309207,-0.6394610605272651,1.8538578189285715
0.0,-0.4435640502161069,-0.4994541009769205,-0.5469421643541401,-0.5854957870354791,-0.6151438535244264,-0.6363741267137397,1.1848678732142854
0.0,-0.43856423298327296,-0.4947726111585703,-0.5426278257264403,-0.5815791036599609,-0.611637625101629,-0.6332755572811872,1.3090278825
0.0,-0.43356441575044025,-0.4900876000992895,-0.5383069944910452,-0.5776535756893477,-0.6081208357588171,-0.6301653171693977,0.7859636067857145
0.0,-0.4285645985176063,-0.48539906779907666,-0.5339796657662935,-0.5737191898184961,-0.6045934616564541,-0.6270433712389866,1.1320657185714287
0.0,-0.4235647812847736,-0.4807070142579328,-0.5296458346705263,-0.5697759327322656,-0.6010554789191572,-0.6239096842712805,1.665442425357143
0.0,-0.4185649640519396,-0.4760114394758568,-0.5253054963220822,-0.5658237911055127,-0.5975068636356653,-0.6207642209681922,1.2935587246428575
0.0,-0.40856532958627295,-0.46660972618891167,-0.516605278340528,-0.5578928008798747,-0.5903776396055194,-0.6144378237657612,1.5540998007142857
0.0,-0.403565512353439,-0.46190358768404105,-0.5122453889440967,-0.553913925580704,-0.586796982856723,-0.611256818872119,1.1660200899999995
0.0,-0.3985656951206063,-0.4571939279382404,-0.5078789727683511,-0.5499261123404436,-0.5832055975573969,-0.60806389565426,1.4242527567857142
0.0,-0.3935658778877736,-0.4524807469515081,-0.5035060249316297,-0.5459293477839497,-0.5796034596164965,-0.6048590184152531,1.4962177835714288
0.0,-0.3835662434221057,-0.4430438212552474,-0.4947405147486187,-0.53790891117169,-0.5723668292655859,-0.5984132586853163,1.5272147421428575
0.0,-0.378566426189273,-0.43832007654572097,-0.4903479426390114,-0.5338852123156403,-0.568732288493196,-0.5951723043994093,1.3322616689285718
0.0,-0.36856679172360635,-0.4288620234038724,-0.4815431399752898,-0.5258107864279833,-0.5614306345777453,-0.5886540668947943,1.6698533475
0.0,-0.36356697449077235,-0.4241277149715508,-0.47713089965785627,-0.5217600325360899,-0.557763472855513,-0.585376711397823,1.9086975317857142
0.0,-0.35856715725793964,-0.41938988529829857,-0.47271209350782845,-0.5177002334219634,-0.554085388843849,-0.5820871497509013,1.6286100660714284
0.0,-0.353567340025107,-0.41464853438411486,-0.46828671664354576,-0.5136313756304592,-0.5503963581626553,-0.5787853456127166,1.5896066003571425
0.0,-0.348567522792273,-0.40990366222899854,-0.4638547641833472,-0.509553445696433,-0.5466963563955817,-0.5754712625608672,1.557787194642857
0.0,-0.3335680710937736,-0.39564791831806334,-0.4505194044106655,-0.4972650882377945,-0.5355302798712299,-0.5654549744804684,2.06034092
0.0,-0.3285682538609397,-0.3908889611992213,-0.4460611007502084,-0.4931507348822475,-0.5317861488711406,-0.5620914099239613,1.8924274942857138
0.0,-0.32356843662810575,-0.3861264828394477,-0.441596197085537,-0.4890272419084604,-0.5280309241586867,-0.5587153831212337,1.8332607135714292
0.0,-0.31856861939527303,-0.38136048323874405,-0.4371246885349923,-0.4848945957912901,-0.524264581099436,-0.5553268571608185,1.9185370403571431
0.0,-0.3135688021624403,-0.3765909623971088,-0.4326465702169132,-0.4807527829955909,-0.5204870950225131,-0.5519257950493129,1.8890271621428574
0.0,-0.3085689849296064,-0.3718179203145411,-0.428161837249639,-0.47660178997621844,-0.5166984412205751,-0.5485121597112584,1.553439366428572
0.0,-0.3035691676967724,-0.36704135699104173,-0.42367048475151037,-0.4724416031780281,-0.512898594949784,-0.5450859139890215,2.422397638214286
0.0,-0.29356953323110574,-0.3574776666212504,-0.41466790163605294,-0.4640935939746187,-0.5052652258436537,-0.5381954423498513,2.1865926692857145
0.0,-0.288569715998273,-0.3526905395749579,-0.4101566612554036,-0.45990574440910986,-0.5014316533379192,-0.5347311417056723,1.6726053035714288
0.0,-0.2835698987654391,-0.34789989128773285,-0.40563878181725943,-0.45570864674420375,-0.49758678902248676,-0.5312540812225763,1.7918792428571428
0.0,-0.2785700815326064,-0.3431057217595777,-0.40111425843996273,-0.4515022873747574,-0.4937306079706393,-0.5277642233302242,1.8725461296428572
0.0,-0.27357026429977244,-0.33830803099049,-0.39658308624185135,-0.44728665268562345,-0.4898630852189992,-0.524261530375368,1.7854650364285714
0.0,-0.24857117813560642,-0.31426675853108266,-0.37382732208099545,-0.4260688722145767,-0.4703544696764014,-0.5065542159811175,2.4546613653571425
0.0,-0.24357136090277245,-0.30944794031640616,-0.36925615444314364,-0.42179729912927166,-0.4664183704389412,-0.5029737172749515,1.8863654396428569
0.0,-0.23857154366993974,-0.30462560086079904,-0.3646783038128597,-0.4175163551382623,-0.46247075372940394,-0.4993801176019356,2.468315233928571
0.0,-0.2335717264371058,-0.29979974016425986,-0.36009376530848214,-0.4132260265464015,-0.45851159429018773,-0.49577337864117743,2.4077961382142865
0.0,-0.22857190920427184,-0.2949703582267887,-0.3555025340483511,-0.40892629964854293,-0.4545408668267927,-0.49215346198778015,2.9155809500000003
0.0,-0.22357209197143912,-0.2901374550483879,-0.3509046051508086,-0.4046171607295428,-0.4505585460077941,-0.48852032915271876,2.5977076567857145
0.0,-0.21857227473860644,-0.28530103062905554,-0.34629997373419347,-0.4002985960642529,-0.446564606464811,-0.4848739415627141,2.4488449260714287
0.0,-0.21357245750577247,-0.28046108496879013,-0.3416886349168442,-0.39597059191752576,-0.4425590227924826,-0.48121426056011246,2.240465305357143
0.0,-0.20857264027293854,-0.2756176180675937,-0.3370705838171024,-0.3916331345442164,-0.4385417695484438,-0.4775412474027652,2.6109782021428574
0.0,-0.1985730058072731,-0.2659201205424086,-0.3278143252438035,-0.38292980508726593,-0.43047215239057174,-0.4701550692320081,2.4638569932142858
0.0,-0.1885733713416052,-0.25620853805349525,-0.31853115896101264,-0.37418849753222316,-0.42235555071109204,-0.46271509541860917,3.023771046785714
0.0,-0.1835735541087725,-0.2513474649476425,-0.31387947322441007,-0.36980356749880167,-0.41827956667586663,-0.45897483738924927,3.0527684885714286
0.0,-0.1785737368759398,-0.2464828706008587,-0.3092210459154552,-0.36540910155791645,-0.41419175963607313,-0.4552210129708975,2.797644462857143
0.0,-0.17357391964310584,-0.2416147550131418,-0.304555872152487,-0.3610050858944193,-0.4100921038895405,-0.4514535828264702,2.795117607142857
0.0,-0.16857410241027188,-0.2367431181844939,-0.29988394705384724,-0.3565915066831643,-0.4059805736968768,-0.4476725075334006,2.896501388928571
0.0,-0.1635742851774392,-0.2318679601149154,-0.2952052657378761,-0.3521683500890043,-0.40185714328144023,-0.4438777475835137,3.2889676932142855
0.0,-0.14857483347893857,-0.21722135846058907,-0.28112863566937046,-0.3388412775076131,-0.3894151923727568,-0.43241096342446544,3.5669596935714285
0.0,-0.14357501624610586,-0.21233211542728483,-0.27642288066747256,-0.3343796728303541,-0.38524390255387037,-0.4285610680490521,3.426258200357143
0.0,-0.13857519901327314,-0.2074393511530495,-0.27171034503994335,-0.3299084214444507,-0.381060583069314,-0.42469728918748345,3.5634217021428576
0.0,-0.1335753817804392,-0.2025430656378812,-0.2669910239051213,-0.3254275094547537,-0.3768652079183816,-0.4208195868153299,3.7399303089285723
0.0,-0.12857556454760524,-0.19764325888178177,-0.2622649123813482,-0.3209369229561161,-0.3726577510629313,-0.41692792082168734,3.2827217682142864
0.0,-0.11857593008193859,-0.18783308164678927,-0.252792298640309,-0.311926670761426,-0.36420648789855503,-0.4091025370931837,3.5060868317857143
0.0,-0.11357611284910588,-0.18292271116789618,-0.2480457866597229,-0.3074069772050765,-0.3599626293259108,-0.40516873870300696,3.6306992360714285
0.0,-0.10857629561627193,-0.17800881944807107,-0.24329246476354505,-0.3028775534191915,-0.3557065845212578,-0.4012208153804595,3.443784547857143
0.0,-0.09857666115060527,-0.1681704722856271,-0.23376537169777697,-0.2937894593282238,-0.34715783127538163,-0.3932824316703963,3.4983424239285714
0.0,-0.08357720945210591,-0.15338654223497591,-0.21942353569069478,-0.2800839922665416,-0.334242647800533,-0.3812679026461196,3.779369641785714
0.0,-0.07857739221927196,-0.1484515230695619,-0.21462925178611178,-0.27549589369532157,-0.3299129335464278,-0.37723437522376485,4.239943866071428
0.0,-0.07357757498643924,-0.14351298266321785,-0.20982812379431984,-0.2708979669985254,-0.32557084868962366,-0.3731864372168254,3.860881447857143
0.0,-0.06857775775360529,-0.13857092101594073,-0.20502014683365588,-0.26629019815099997,-0.32121636674061727,-0.36912404746693556,3.8277370021428565
0.0,-0.06357794052077258,-0.13362533812773356,-0.2002053160224629,-0.2616725731175992,-0.31684946117212376,-0.36504716472763327,4.203861546428571
0.0,-0.058578123287938634,-0.12867623399859382,-0.1953836264790783,-0.2570450778531703,-0.31247010541903736,-0.36095574766422367,3.3643960532142865
0.0,-0.053578306055104684,-0.12372360862852252,-0.19055507332184363,-0.2524076983025648,-0.3080782728784144,-0.35684975485366216,4.194567175
0.0,-0.048578488822271976,-0.11876746201752116,-0.18571965166910007,-0.24776042040063437,-0.3036739369094421,-0.35272914478442474,4.276882124285715
0.0,-0.04357867158943927,-0.11380779416558823,-0.18087735663918633,-0.24310323007222737,-0.29925707083340913,-0.34859387585637996,4.867630373571429
0.0,-0.03857885435660531,-0.10884460507272227,-0.17602818335044113,-0.23843611323219255,-0.2948276479336818,-0.3444439063806654,4.197832632857143
0.0,-0.023579402658105944,-0.09393391034853946,-0.16143934511462998,-0.22437506264082901,-0.28146377055660804,-0.3319053764452848,4.600502635714286
0.0,-0.018579585425271994,-0.08895663629194825,-0.15656260997396584,-0.2196680987027851,-0.27698385243638207,-0.327696186111246,4.564413067499999
0.0,-0.013579768192438042,-0.0839758409944255,-0.1516789721661726,-0.21495113767736243,-0.2724912433395143,-0.3234720854498494,4.751218854285714
0.0,-0.008579950959605334,-0.07899152445597264,-0.14678842680959073,-0.2102241654194114,-0.26798591632127067,-0.31923303223719673,4.568792621071428
0.0,-0.0035801337267713828,-0.07400368667658676,-0.14189096902255813,-0.2054871677737791,-0.26346784439880255,-0.31497898415977216,4.435425672857143
0.0,0.0014196835060613254,-0.0690123276562708,-0.1369865939234173,-0.20074013057531642,-0.258937000551127,-0.3107098988143201,4.988560154642857
0.0,0.006419500738895277,-0.0640174473950223,-0.13207529663050624,-0.19598303964887048,-0.254393357719092,-0.3064257337077133,4.8757914314285715
0.0,0.011419317971727985,-0.05901904589284371,-0.12715707226216688,-0.19121588080929167,-0.24983688880535704,-0.30212644625683166,4.886593703214285
0.0,0.016419135204560693,-0.054017123149733566,-0.12223191593673868,-0.1864386398614286,-0.24526756667436064,-0.29781199378842976,4.640228919999999
0.0,0.021418952437394646,-0.049011679165690394,-0.11729982277256011,-0.18165130260012793,-0.24068536415229322,-0.2934823335390111,4.8281328242857136
0.0,0.031418586903061305,-0.038990227474811824,-0.10741480640131727,-0.172046282266613,-0.23148220904833033,-0.28477721819113677,4.904949590357143
0.0,0.03641840413589401,-0.03397421976797595,-0.10246187343093344,-0.16722857073409558,-0.2268612019273475,-0.2804016771132962,6.184527004642857
0.0,0.04641803860156191,-0.023931640631507056,-0.0925351335123367,-0.15756267371177743,-0.21758019191204414,-0.2716044125208403,6.3300342432142855
0.0,0.05141785583439462,-0.0189050692018765,-0.08756131680080678,-0.15271445970167566,-0.21292013424843584,-0.2671826024819051,5.7778127999999995
0.0,0.05641767306722858,-0.013874976531313898,-0.08258052907890724,-0.14785604966207355,-0.20824700490395404,-0.26274528277979653,6.158524911785715
0.0,0.06141749030006253,-0.008841362619819248,-0.07759276546497908,-0.14298742930782044,-0.203560776397855,-0.25829240992443536,6.146050273571428
0.0,0.06641730753289524,-0.003804227467395004,-0.07259802107736427,-0.13810858434376488,-0.1988614212109061,-0.2538239403343451,6.386597622857143
0.0,0.07141712476572794,0.001236428925961288,-0.06759629103440075,-0.13321950046475334,-0.19414891178535723,-0.24933983033652068,6.272946979642857
0.0,0.0814167592313946,0.011328305435469034,-0.05757185445578797,-0.12341055869125026,-0.1846843197947241,-0.24032451396725876,6.126124440714285
0.0,0.08641657646422855,0.016379525551620488,-0.052549138156819136,-0.11849067213645383,-0.17993218192132293,-0.23579321979103332,6.509297117499999
0.0,0.09141639369706127,0.02143426690870252,-0.04751941667586349,-0.1135604893460914,-0.17516677919263463,-0.2312461095972422,6.4779681942857135
0.0,0.09641621092989522,0.026492529506716597,-0.04248268513125897,-0.10861999596500843,-0.17038808385792759,-0.22668313925332986,6.718720406071428
0.0,0.10141602816272792,0.03155431334566125,-0.037438938641347556,-0.10366917762805294,-0.16559606812779648,-0.22210426453444776,6.032673977857142
0.0,0.10641584539556187,0.03661961842553893,-0.03238817232446668,-0.09870801996006985,-0.1607907041741287,-0.21750944112332066,6.126956602142857
0.0,0.11141566262839459,0.04168844474634621,-0.027330381298960378,-0.09373650857590927,-0.15597196413008593,-0.21289862461012607,6.217846341428571
0.0,0.11641547986122854,0.04676079230808652,-0.02226556068316505,-0.08875462908041439,-0.1511398200900656,-0.20827177049235318,6.577052743214286
0.0,0.12141529709406249,0.05183666111075838,-0.017193705595421677,-0.08376236706843246,-0.14629424410968478,-0.20362883417468572,6.370535877500001
0.0,0.1264151143268952,0.05691605115436033,-0.012114811154072763,-0.07875970812481221,-0.14143520820574987,-0.19896977096886906,6.732521646785715
0.0,0.1314149315597279,0.06199896243889335,-0.0070288724774562415,-0.07374663782439805,-0.13656268435622498,-0.19429453609357666,6.518583598571429
0.0,0.13641474879256185,0.06708539496435939,-0.0019358846839115718,-0.06872314173203496,-0.1316766445002092,-0.18960308467428577,6.430969882857143
0.0,0.1464143832582285,0.07726882373808468,0.008271257780598805,-0.05864481438085103,-0.12186390433062257,-0.1801713522388621,6.558528021428572
0.0,0.16141383495672912,0.09257037620565856,0.023634961895816986,-0.04344876846061458,-0.10704272026732234,-0.1659010022694995,6.438024426785714
0.0,0.17141346942239455,0.10278901738869696,0.03391281520429471,-0.03326553225801769,-0.09709355203662498,-0.15630507241630068,6.1923995878571425
0.0,0.17641328665522849,0.10790361984161448,0.039062371673014684,-0.02815810896452211,-0.09209836926355626,-0.15148226193587877,6.473930652142857
0.0,0.18141310388806245,0.11302174353546307,0.0442190211936011,-0.023040129512689703,-0.08708941618250932,-0.14664282682553226,6.553258266428571
0.0,0.19641255558656182,0.12839724206259623,0.05973157688315677,-0.007622708805621822,-0.07197965038530396,-0.13202431510553572,6.507707929285713
0.0,0.20141237281939575,0.13352945072017103,0.06491664742780928,-0.0024623592688904636,-0.06691533117023035,-0.12711792239243896,6.847020086071429
0.0,0.21641182451789512,0.1489472041384814,0.08051458334939904,0.01308252129659849,-0.051638781166984574,-0.11229743113245097,6.781868696428572
0.0,0.22141164175072908,0.15409349775978193,0.08572815302467568,0.018285474120713702,-0.04651863809182986,-0.10732334172771335,6.256367195714286
0.0,0.2264114589835618,0.15924331262201258,0.09094885968675605,0.02349911427956237,-0.041384467237287434,-0.10233221195310564,6.995676445
0.0,0.23141127621639448,0.1643966487251748,0.09617670821730268,0.02872345639830237,-0.03623623979889368,-0.09732399513870228,6.542335684285715
0.0,0.23641109344922845,0.1695535060692695,0.10141170349797615,0.033958515112090394,-0.031073926932782294,-0.09229864451878042,6.278457311071429
0.0,0.2464107279148951,0.17987778448025218,0.11190315383633863,0.04446084091543048,-0.020706929344764886,-0.08219635431971578,6.271954054642857
0.0,0.25141054514772904,0.1850452055471411,0.11715961865734822,0.04972813732529613,-0.015502186737862763,-0.07711932072895467,6.678419403928572
0.0,0.25641036238056303,0.19021614785496205,0.12242324975512377,0.05500620897083376,-0.010283242933200215,-0.07202496530917878,7.004665300714286
0.0,0.2664099968462284,0.20056859619339473,0.13297203030760776,0.06559473671954874,0.00019736447413292566,-0.06178409989926852,6.525081394285714
0.0,0.2714098140790624,0.20575010222400988,0.13825718952563887,0.07090522222304158,0.0054590862781115105,-0.056637495125877506,6.765175438571428
0.0,0.27640963131189633,0.2109351294955561,0.143549534547075,0.07622654176283326,0.010735125682516042,-0.05147337895669942,6.866900772857143
0.0,0.28140944854472905,0.2161236780080324,0.14884907025357477,0.08155871006407889,0.016025511887060355,-0.046291703757920015,6.943782727142857
0.0,0.28640926577756176,0.22131574776144072,0.15415580152679967,0.08690174186193729,0.02133027413113499,-0.041092421798608655,7.010820548928571
0.0,0.2914090830103957,0.2265113387557811,0.15946973324841024,0.09225565190156672,0.026649441693830735,-0.035875485250590866,6.854459800714286
0.0,0.2964089002432284,0.23171045099105209,0.16479087030006453,0.09762045493812159,0.031983043893961456,-0.030640846188319058,6.9133916525000005
0.0,0.30140871747606235,0.2369130844672556,0.1701192175634251,0.10299616573676244,0.037331110090101684,-0.025388456588731727,7.230048091785715
0.0,0.311408351941729,0.2473289151424558,0.18079756225189808,0.11378036973092583,0.048070752103620905,-0.014830233197045588,6.775891810357143
0.0,0.316408169174563,0.2525421123414535,0.18614756944033156,0.11918889250676437,0.053462386837157504,-0.00952430287009424,7.122445769642857
0.0,0.32140798640739565,0.25775883078138173,0.19150480636710843,0.12460838220531688,0.058868603399067125,-0.0042004289358635654,7.021072816428572
0.0,0.32640780364022837,0.2629790704622411,0.19686927791388972,0.13003885364174206,0.06428943134709778,0.0011414371182345538,7.363451333214286
0.0,0.33140762087306236,0.26820283138403345,0.20224098896233597,0.13548032164119914,0.06972490027891272,0.0065013439030902915,7.2825576850000004
0.0,0.3364074381058963,0.2734301135467569,0.2076199443941067,0.14093280103884537,0.0751750398321172,0.011879340128028831,7.335839749285714
0.0,0.341407255338729,0.2786609169504104,0.21300614909085994,0.14639630667983702,0.08063987968428399,0.01727547460094158,7.008503776071429
0.0,0.3464070725715617,0.28389524159499596,0.21839960793425772,0.15187085341933448,0.08611944955298763,0.022689796228426307,7.361542300357142
0.0,0.35140688980439566,0.28913308748051403,0.2238003258059606,0.15735645612249696,0.09161377919582467,0.0281223540159138,7.294428134642857
0.0,0.3564067070372296,0.2943744546069632,0.2292083075876266,0.1628531296644813,0.09712289841043935,0.03357319706779948,6.816576706428571
0.0,0.3614065242700623,0.29961934297434295,0.23462355816091574,0.168360888930446,0.10264683703455527,0.03904237458758119,6.917692853214286
0.0,0.366406341502895,0.30486775258265375,0.24004608240748804,0.17387974881555,0.1081856249460013,0.04452993587799102,7.510901799999999
0.0,0.37140615873572896,0.3101196834318976,0.2454758852090056,0.1794097242249541,0.11373929206273874,0.05003593034113026,7.069022501785714
0.0,0.3764059759685629,0.31537513552207247,0.25091297144712643,0.18495083007381566,0.11930786834288441,0.055560407478596904,7.529995458571429
0.0,0.3814057932013956,0.32063410885317795,0.2563573460035095,0.19050308128729262,0.1248913837847395,0.06110341689162335,7.382590820357143
0.0,0.3864056104342296,0.325896603425216,0.2618090137598169,0.1960664928005464,0.13048986842682261,0.06666500828121401,6.9668951421428575
0.0,0.3914054276670623,0.3311626192381841,0.26726797959770665,0.20164107955873423,0.1361033523478855,0.0722452314482697,7.116681963928572
0.0,0.39640524489989626,0.3364321562920852,0.2727342483988408,0.20722685651701778,0.14173186566695184,0.07784413629373155,6.9438672482142865
0.0,0.4064048793655629,0.3469817941226797,0.2836887144174769,0.21843204090450488,0.15303410117666247,0.08909819112459998,6.416889224285714
0.0,0.41640451383122956,0.35754551691700037,0.29467245086900445,0.22968216580428483,0.16439681671446402,0.10042757398712074,7.4080780978571426
0.0,0.4214043310640623,0.3628326601755573,0.30017530771125206,0.23532411844043383,0.1701009302200444,0.10612063924928875,7.555835577142858
0.0,0.4264041482968962,0.3681233246750468,0.3056854968067037,0.2409773512176373,0.17582025468484758,0.11183268770373628,7.3133434189285715
0.0,0.4314039655297289,0.3734175104154664,0.3112030230370165,0.2466418791610524,0.18155482051050734,0.11756376995539852,7.744421995714285
0.0,0.43640378276256286,0.378715217396819,0.3167278912838535,0.25231771730584235,0.1873046581391457,0.12331393671032612,7.44990228
0.0,0.4414035999953956,0.3840164456191017,0.32226010642887165,0.25800488069716493,0.19306979805338703,0.12908323877580638,7.173888854285714
0.0,0.44640341722822957,0.38932119508231694,0.327799673353733,0.26370338439018237,0.19885027077639592,0.13487172706051018,7.416496136071428
0.0,0.45140323446106223,0.39462946578646224,0.33334659694009566,0.2694132434500535,0.20464610687189552,0.14067945257461664,7.678042582857143
0.0,0.4564030516938962,0.3999412577315406,0.3389008820696221,0.27513447295194166,0.2104573369442023,0.1465064664299568,7.108116659642857
0.0,0.46140286892672894,0.405256570917549,0.34446253362396884,0.2808670879810043,0.2162839916382439,0.1523528198401397,7.4685592964285705
0.0,0.4664026861595629,0.41057540534449,0.35003155648479944,0.2866111036324055,0.22212610163959717,0.15821856412069707,7.304178383214286
0.0,0.4714025033923968,0.41589776101236253,0.35560795553377195,0.29236653501130494,0.2279836976745036,0.16410375068920863,7.13364013
0.0,0.4764023206252295,0.42122363792116513,0.36119173565254487,0.2981333972328616,0.23385681050990229,0.1700084310654427,8.060835774285716
0.0,0.48140213785806224,0.4265530360708993,0.3667829017227802,0.3039117054222394,0.2397454709534602,0.17593265687149423,7.595407953571429
0.0,0.4864019550908962,0.431885955461566,0.37238145862613814,0.30970147471459947,0.2456497098535929,0.18187647983191504,7.698881807857143
0.0,0.4914017723237301,0.43722239609316427,0.37798741124427804,0.315502720255103,0.25156955809949305,0.18783995177384993,7.618491537142858
0.0,0.5014014067893956,0.44790584107915254,0.3892215231515396,0.3271397007111824,0.26345620638941547,0.19982605042462429,7.638974475714286
0.0,0.5114010412550635,0.45860337102886944,0.40048527649784965,0.33882276815177637,0.2754056637533582,0.21189136949802287,7.998135604285714
0.0,0.5164008584878962,0.46395741786512357,0.4061282809147957,0.3446816224604189,0.28140402349509946,0.2179538673549965,7.541801096071429
0.0,0.5264004929535628,0.4746760752604274,0.417436569644572,0.35643404828020797,0.293448160770281,0.23013880193743436,8.079424289642857
0.0,0.5314003101863968,0.4800406858194771,0.42310186372072234,0.3623276502316792,0.2994940006954985,0.2362613438647898,7.925072813928572
0.0,0.5413999446520634,0.4907804706603698,0.43445477570384505,0.37414970839358486,0.31163337940823893,0.2485668407749282,8.008742175
0.0,0.5463997618848961,0.4961556449422127,0.44014240337413746,0.38007819510434443,0.31772698083374135,0.2547499015829168,7.903574751785714
0.0,0.5563993963505628,0.5069165572286942,0.4515400264804852,0.3919701601112924,0.32996216472617773,0.26717691324924586,7.977434707857142
0.0,0.5613992135833955,0.5123022952333314,0.457250031679859,0.39793366896780497,0.3361038100777767,0.27342097055856246,7.841225712142857
0.0,0.5713988480490634,0.5230843349654023,0.4686924537793113,0.4098958158627273,0.34843536511222845,0.28597045504151886,7.818167520714286
0.0,0.5763986652818961,0.5284806366928341,0.4744248804427068,0.4158944845214605,0.35462533792691653,0.29227598929436654,7.623446617500001
0.0,0.5813984825147288,0.5338804596611969,0.48016479069076246,0.4219049037512604,0.3608314830965586,0.298602123115924,8.193435746785715
0.0,0.5863982997475627,0.5392838038704922,0.4859121894051393,0.4279270888872914,0.36705383229024463,0.3049489103084866,7.863112606071429
0.0,0.5913981169803967,0.5446906693207197,0.4916670814674968,0.4339610552747169,0.37329241721837975,0.3113164047796704,7.589367147857143
0.0,0.5963979342132294,0.5501010560118768,0.4974294717594931,0.440006818268698,0.3795472696327102,0.3177046605425496,7.9750330371428575
0.0,0.6013977514460634,0.5555149639439668,0.5031993651627906,0.44606439323440145,0.3858184213263581,0.324113731715801,7.633575806428571
0.0,0.6063975686788974,0.560932393116988,0.508976766559048,0.4521337955469899,0.3921059041338389,0.3305436725238327,7.640092488214285
0.0,0.6113973859117301,0.5663533435309397,0.5147616808299237,0.45821504059162566,0.3984097499310912,0.33699453729692364,7.53862911
0.0,0.6163972031445628,0.5717778151858225,0.5205541128570792,0.4643081437634746,0.40472999063550874,0.3434663804713675,7.837275544285714
0.0,0.6213970203773967,0.5772058080816382,0.5263540675221756,0.4704131204677019,0.4110666582059627,0.34995925658960547,7.905231916071429
0.0,0.6363964720758961,0.5935109142146716,0.5437991161617002,0.48879944597628816,0.4301755423249679,0.36956462962658615,8.363890916428572
0.0,0.6563957410072294,0.6153003530984237,0.5671647940995909,0.5134817124376632,0.45588597671602693,0.3960029157632345,7.778292303571429
0.0,0.6613955582400634,0.620756515921691,0.5730251056079617,0.5196822331868312,0.4623552147203344,0.40266603174295645,8.010674102857143
0.0,0.6663953754728973,0.6262161999858898,0.5788929836892123,0.5258947665648593,0.46884116909146456,0.40935067634787486,8.145796784642858
0.0,0.67139519270573,0.6316794052910182,0.5847684332249996,0.5321193280769103,0.4753438722045466,0.41605690518950633,8.011335853928571
0.0,0.6763950099385627,0.6371461318370787,0.5906514590969862,0.5383559332381519,0.4818633564764892,0.4227847739870421,8.209039350714287
0.0,0.6813948271713967,0.6426163796240717,0.5965420661868326,0.5446045975737502,0.48839965436600097,0.4295343385674821,8.471840335
0.0,0.6863946444042306,0.6480901486519963,0.6024402593761978,0.5508653366188702,0.4949527983736171,0.43630565486577083,8.480163061785714
0.0,0.6913944616370633,0.6535674389208505,0.6083460435467399,0.5571381659186753,0.5015228210417263,0.4430987789249387,7.831396101071428
0.0,0.70139409610273,0.6645325831813554,0.620180404358002,0.5697201575130113,0.5147136327384335,0.4567506750393203,8.004892384642856
0.0,0.7063939133355639,0.6700204371730057,0.626108990762041,0.576029350947874,0.5213344870613322,0.46360955972228624,8.265105096428572
0.0,0.7113937305683966,0.6755118124055862,0.632045187673897,0.5823506969180857,0.5279723506333782,0.47049047742191447,8.334502985714286
0.0,0.7163935478012293,0.6810067088790976,0.6379889999752308,0.5886842110188142,0.5346272562066451,0.47739348472376336,8.1758033925
0.0,0.7213933650340633,0.6865051265935427,0.6439404325477049,0.5950299088552279,0.5412992365752223,0.4843186383223134,8.155364009285714
0.0,0.7263931822668973,0.6920070655489182,0.6498994902729762,0.6013878060424905,0.547988324575238,0.4912659950211034,8.406540771071429
0.0,0.7313929994997299,0.6975125257452244,0.6558661780327045,0.6077579182057682,0.5546945530848942,0.4982356117328772,8.409195657857143
0.0,0.7463924511982306,0.7140500337797341,0.6738120703352387,0.6269417009533679,0.5749164110853604,0.5192785927145287,8.767877860714286
0.0,0.7513922684310633,0.7195695789397659,0.6798093270493979,0.6333608294723774,0.5816915312579576,0.526337820794631,8.312504087499999
0.0,0.7563920856638973,0.7250926453407308,0.6858142382063165,0.6397922512432392,0.5884839569632104,0.5334195950943778,8.615608959285714
0.0,0.76139190289673,0.7306192329826253,0.6918268086876503,0.6462359819511164,0.5952937213323056,0.5405239731846636,8.444835558571429
0.0,0.7663917201295639,0.7361493418654529,0.6978470433750636,0.6526920372911804,0.6021208575386984,0.5476510127465768,8.338325782857142
